sku_id,order_quantity,Predicted_Quantity
2096AA,42.507796489,39.796104491893196
3053AA,143.0,109.24715180001087
3027CA,1.0,3.6663805939819327
2041CA,56.2,41.76746713145771
2365AA,12.74202424,16.33138932871042
2371CA,11964.79504,12755.725782427295
1206BA,722.290765835,425.9790299318878
2212AA,37.0,40.6752340395887
2458CA,9204.3058481,8771.038794681222
2342CA,63.0,82.56324578973785
3271CA,16.306495689000002,14.177746620298965
2189CA,19.0,10.295385826049504
3205AA,2.518906707,4.0788584095070215
1321BA,24.91237351,41.93595146466727
2236CA,1.0,3.6663805939819327
3003AA,6.0,3.6663805939819327
1206BA,171.99589441,224.95950855821076
3461CA,99.0,107.51277036967979
3378CA,900.0,643.9834286782663
2317CA,200.0,258.87355185851334
2315BA,772.0,931.0165252573584
3271CA,11.324153744,15.023121760220068
1827AA,50.216702712,40.25340239086242
2096AA,65.352946234,43.47984765991744
2606AA,37.0,17.184750966445105
2458CA,9614.03584424,6738.969530714867
1993AA,452.5,522.7609568726685
1367CA,2.957745512,3.6663805939819327
1366BA,2.0,3.6663805939819327
1971AA,760.0,699.2885758635862
3502BA,113.0,43.62872885168063
1953AA,2.0,3.6663805939819327
1445BA,9.0,41.387131138227915
1811CA,42.422240203,41.9287717822173
3423CA,10.0,8.94747997588582
3143CA,2.0,151.608673340439
1819AA,17.156193686,40.85676535305161
2935BA,74.8,73.61781569990654
2220BA,3.0,8.471974884223226
2925CA,10.0,22.713128609009495
1436BA,2.0,3.6663805939819327
3358BA,3.0,3.7203006079044525
2348BA,2.0,3.6663805939819327
2840AA,2453.0,1956.2237776797235
1296CA,24.556503147999997,42.918312733461065
3098AA,10.34200736,10.237799367451691
2814BA,250.0,224.87218847500787
3053AA,571.0,474.8912877287613
2236CA,6.0,9.346663355351666
1857AA,39.784560831,43.47984765991744
2528CA,229.603191,585.7026528288861
1193BA,13.0,88.40836395476214
3193AA,21.0,134.51280315114943
3271CA,2.282701589,3.6663805939819327
1497CA,219.0,259.67608272397445
3423CA,2.0,3.6663805939819327
2640BA,42.0,24.971191916732124
1712AA,54.388217929,41.781137531931826
2255CA,36.0,16.855722499974554
1193BA,743.0,1457.3106762574089
2342CA,209.0,617.0251034935233
3413AA,27.0,77.04063696565693
2498CA,1.0,3.892840392516451
1908AA,2.0,3.6663805939819327
1971AA,236.0,283.4340058790562
1601AA,4.0,16.14229126284842
1077CA,53400.0,29134.63964816817
1083AA,6470.0,5606.616102079658
1145BA,236.0,744.5325072422795
1650AA,7.0,8.880692345433413
3084CA,4.0,3.6663805939819327
2785BA,739.0,372.2416278494673
1688CA,87.402657934,67.6363013349755
1953AA,11.0,8.498181172888158
2953CA,23.0,10.310417230164147
1499CA,31.0,21.94825482423195
2606AA,13.0,8.538762514675632
2054AA,5.0,8.880692345433413
3239AA,47.822811124,76.55899348776207
2785BA,545.0,471.60852056490216
3448CA,275.0,232.18421447030033
2227AA,10.0,19.85771628452383
1906CA,7.0,4.320261011820552
3610AA,6.0,9.294410976972815
2953CA,2.0,3.7203006079044525
2223AA,2.0,3.75959690779684
2236CA,4.0,16.713895145913547
3570CA,1.0,8.880692345433413
1953AA,2.0,3.6663805939819327
3576BA,237.0,148.70330215891946
2391CA,205980.374986,172885.77148183744
1499AA,222.0,558.6138265862694
2488CA,22.0,16.6366087876144
2923CA,95.0,113.6885012129257
3365CA,2.0,16.6366087876144
2515BA,1271.0,791.7372993129449
1077CA,19592.0,19461.05699075607
1586CA,12.0,9.346663355351666
3495CA,87.0,225.95786419458545
3533CA,16395.0,13273.321571502542
2515BA,391.0,405.65772614486855
2803BA,99.0,371.15440895962996
1995AA,275.0,167.68663589404582
2220BA,12.0,9.485438947794325
3160BA,13.0,22.538472531663533
2326CA,391.0,500.73070596244435
1283CA,7.110870599,3.7203006079044525
2766AA,292.0,216.01514568467957
1317CA,2.0,3.6663805939819327
1695CA,12.0,8.471974884223226
1907AA,1.0,3.6663805939819327
1214CA,95.0,68.85041908112439
1266CA,1.0,3.6663805939819327
1698CA,35.495527935,42.784261088168456
3495CA,226.0,278.95166546139586
3590BA,58.0,39.53807264665749
1479CA,23.0,36.371970907926176
1499AA,3889.106,3406.010022841705
1116CA,10800.0,9408.516184554906
2139BA,1.0,84.66492029556287
2484BA,188.0,299.594692170191
2021CA,15.0,220.75689148819774
1956CA,12.0,8.871454533746089
2053BA,14.0,17.00697462223625
1486CA,39.0,21.57574838174199
2331CA,1091.0,1226.4688392924345
3205AA,11.540906406,10.174327559592044
2223AA,5.0,3.75959690779684
2013AA,1294.5,2086.942348165866
3358BA,27.0,16.330381342887723
2923CA,2.0,8.830873191958615
1116CA,8735.0,17139.89292931596
3178CA,4.97493494,3.6663805939819327
2729AA,183.0,157.62208606183864
2814BA,464.0,544.6529556313518
2501CA,1919.0,1562.0729382634447
2513CA,9.0,9.041238900164343
1582CA,10.146403397,14.592687367744754
2227AA,13.0,16.539549353319657
2021CA,16.0,217.19898059397192
1584BA,10.297434413,8.471974884223226
3132BA,2.0,3.6663805939819327
1908AA,3.0,3.6663805939819327
1330CA,2.0,3.6663805939819327
1244AA,22442.7938602,20338.683278218785
2729AA,186.0,136.38918176906543
1468AA,16.033410726,10.669965552403777
3512AA,1500.0,1239.6365974012447
3084CA,12.0,8.471974884223226
2096BA,4.0,9.366398938963068
1283CA,3.893942587,3.7203006079044525
1681CA,204.379913613,140.49397858436137
3576BA,6.0,16.24166349529521
1601AA,4.0,3.75959690779684
3378CA,1300.0,921.0658705904237
1009AA,447.0,1070.1436761555567
1571AA,29.06627146,29.84834503493461
2365AA,44.04661852,59.619673046649595
3590BA,22.0,34.06678999827535
1882CA,1.0,3.6663805939819327
1672AA,64.691427303,50.013515603356055
1601AA,14.0,15.434511010884803
2632AA,550.0,447.0601997548072
1630BA,9.0,10.603177921951369
1767CA,19.444323992,42.94527944324436
3461CA,163.0,111.2075245711846
1678CA,16.022541554,41.20008581909224
2867AA,42.0,98.75598304502181
1601AA,7.0,6.0469889933218335
3027CA,3.0,3.6663805939819327
2054CA,10.0,14.633268709532226
3178CA,13.78579065,11.603308040806334
2714CA,3421.0,3404.279272515979
3590BA,10.0,9.366398938963068
2661CA,685.0,502.9297197792307
1196AA,8.251815487,22.538472531663533
2956AA,32.0,179.26602295364862
2714CA,6832.0,5431.990096185844
2223AA,4.0,3.892840392516451
2078CA,1.0,3.6663805939819327
1295CA,6.2774731500000005,3.7203006079044525
3264CA,78.52542182100001,104.67450716233458
2935BA,15.0,22.822735939886893
1698CA,32.512016154,42.98664041516209
3125AA,8.0,16.24166349529521
1712AA,29.533187733000002,38.97085843635164
2236CA,1.0,16.6366087876144
3576BA,23.0,22.074219830662543
2041CA,6.0,3.7203006079044525
1464AA,15.0,8.871454533746089
3098AA,92.268268448,65.23511859846325
1956AA,5.0,3.7203006079044525
1497CA,866.0,1066.1020186861751
3358BA,13.0,9.032001088477019
3075AA,1.0,3.6663805939819327
3075AA,31.0,17.28017086112854
1116CA,39419.0,33954.75911364792
2977BA,4.0,14.633268709532226
2342CA,595.0,417.36884158499095
3193AA,7.0,8.880692345433413
2501CA,425.0,575.0925563660553
3249CA,85.155463933,69.56678374398707
1902BA,37.843372714,48.03289248471593
2337CA,615.0,580.0401919333582
1857AA,13.650347084,16.855722499974554
1244AA,19169.2209822,24389.616678387065
2632AA,84.0,155.34824263990208
2326CA,763.0,617.1247923057174
1434BA,35.081149379,26.61165320183799
2621AA,2.0,6.0469889933218335
1161AA,1667.0,1387.5835384885954
1767CA,24.365141047,16.18098929511115
3053AA,55.0,27.94735673202082
3413AA,260.0,178.94228755928177
2449CA,8.306941102,16.42010717630293
2317CA,918.0,1741.5580539382554
1993AA,6851.0,6042.653838438697
3016BA,11.341162731,8.555562937835765
2673BA,220.0,522.5693812546851
2115CA,14.0,8.672147342153597
2291AA,1789.0,1631.2114785845436
2785BA,311.0,865.2566247063519
3619CA,948.0,1700.1471689181524
1488CA,39.03520486,41.438661298471
1830AA,25.747134097,43.320639783783115
3053AA,190.9,136.2951390312559
1630BA,8.0,6.0469889933218335
1317CA,4.0,3.7203006079044525
2763CA,2780.0,1722.3120249212727
1712AA,38.122953969,43.28777705226825
1650AA,7.0,21.94825482423195
2548CA,57.469250273,43.47984765991744
1308BA,37.168603749,41.27254552861516
1908AA,2.0,3.7203006079044525
1163CA,501.0,506.12280583133645
3494AA,550.0,658.1626485582569
1193BA,210.0,647.9106198959357
2212AA,12.0,13.506253316022589
1990AA,279.0,162.46621838351828
3495CA,85.0,48.26769100228552
2640BA,31.0,220.97608063578448
1255CA,2.0,3.75959690779684
3404CA,60.0,80.90186611908001
1468AA,77.045125266,47.98758301743551
1971AA,195.0,360.29647748863454
2331CA,1316.0,1116.838636311446
2139BA,1.0,3.6663805939819327
1464AA,6.0,3.7203006079044525
3205AA,8.993658005,4.570129064950594
3461CA,213.0,104.2335169259499
1330CA,1.0,3.6663805939819327
3556AA,18.0,16.713895145913547
2923CA,202.0,127.59282167923533
3178CA,14.245301754,9.418651317341919
2953CA,3.0,4.320261011820552
3038BA,2.442999016,8.431393542435751
1971AA,20.0,266.02674365128416
1193BA,131.0,183.14980346813866
3178CA,9.354078622,8.677911884559943
3193AA,12.0,15.76797204731151
1009AA,672.0,1041.7957946273552
2938CA,22.0,17.73014297159297
1163CA,510.0,532.895288523125
2189CA,48.0,24.52395716568701
3264CA,71.232874076,68.26688308588507
1083AA,15854.0,13073.129139387414
1908AA,1.0,3.6663805939819327
1488CA,19.995118342,16.330381342887723
1130AA,1407.0,1221.1327874494755
3143CA,7.0,17.081762320922206
1283CA,6.389548463,4.422662119768752
1712AA,74.740852925,43.62872885168063
3239AA,121.552619136,115.5483489937783
1681CA,5.0,8.871454533746089
1741BA,24.838789325999997,14.752968093161256
3126BA,48.440526184,49.37449055920356
2054AA,131.0,45.867910893718005
1308BA,15.5378004,22.51543245872986
1798AA,2.095875274,3.7203006079044525
2173CA,37.0,18.31391556454411
1373BA,53.076014615,43.26959121724457
3413AA,225.0,165.48467885527464
1295CA,1.726494708,3.6663805939819327
3249CA,17.947641857,22.51543245872986
1819AA,25.083169246999997,30.112748395892286
3502BA,4.0,43.234722457976716
2766AA,256.0,229.42879909810364
1379CA,59.0,41.2892069295904
1244AA,35938.398498480004,25983.542374658842
3461CA,26.0,109.87882814715789
1077CA,34293.0,27747.844897916842
1630BA,5.0,8.71748984529112
3138CA,13.0,8.498181172888158
1876AA,10.064338949,8.784277475743526
3075BA,116.51238224,118.30558943053273
1497CA,836.0,707.9131523697939
1798AA,12.750462295,16.24166349529521
1876AA,1.629379643,3.6663805939819327
3462AA,300.0,287.8332012050951
1385CA,24.0,15.845714206750088
2803BA,643.0,412.3773267176958
2487BA,16.0,59.96246634466667
1488CA,35.222035038,45.57821368960299
1145BA,310.0,246.7041845915406
2930CA,47.0,18.302989517307267
1283CA,2.0,3.6663805939819327
2025AA,110.0,70.32694892037594
1163CA,111.0,305.9099775588045
1403CA,15.275851186,15.381549934026745
2227AA,9.0,15.210675389250719
1811CA,84.459999757,58.77858842964727
2847BA,1842.0,1528.8658220585658
3079BA,514.0,533.2108531054374
1317BA,42.942661569,41.781137531931826
1947CA,52.568696478,31.302543899974754
2220BA,2.0,3.7203006079044525
3025CA,11.0,3.7203006079044525
2267CA,7.642477502,15.952435456446471
1499CA,9.0,21.00057777506419
2508BA,3.0,3.6663805939819327
1902BA,37.434815502,43.27745036789712
1367CA,3.870850103,3.843113440337699
1308BA,46.833963142,43.104487319378684
3006CA,59.994338094,60.59725971160668
3160BA,115.0,68.81205654382804
2236CA,55.0,18.786147215162444
1826AA,17.919313069,22.84875021070419
1145BA,139.0,233.47868102215503
2212CA,8.0,8.830873191958615
3610AA,100.0,43.436658244031435
1906CA,9.0,3.7203006079044525
2326CA,1414.0,1080.7438166913341
3413AA,65.0,111.92912103405224
1995AA,300.0,353.7421063462414
2348BA,1.0,3.6663805939819327
1214CA,160.0,79.88671534002569
1584BA,18.561727062,9.35307617903711
2604CA,26.0,40.267893368110144
2632AA,20.0,77.38566782807852
3610AA,90.0,40.60376249215683
2013AA,20.0,175.28738279187345
1420CA,91.073809963,55.48529233150467
2041CA,2.0,14.592687367744754
3407CA,6.0,12.36947805154186
1801AA,46.08836661,53.23151720215963
2501CA,650.0,579.8184276021682
1434BA,47.265468995,59.97678228959572
3399AA,7.0,24.208766747560375
2515BA,67.0,138.79182302511938
2143AA,21.462554492000002,29.64975236918634
2600BA,23.0,69.16660023112532
3126BA,36.372004828,40.31254825964636
2189CA,23.0,12.410059393329334
3420AA,14.0,9.485438947794325
3502BA,106.0,50.86296866021072
2484BA,190.5,168.81481043235476
2265BA,4.0,6.006407651534359
3619CA,8296.0,13138.56799328567
3512AA,22792.0,20834.54246347486
2391CA,176688.086309,175777.5248715037
1499AA,2077.0,1667.84498178286
1764AA,44.625256656,26.70519264729611
2814BA,878.0,629.3597036787206
2767AA,3.0,82.33023728101836
1281BA,5.856706345,3.75959690779684
1379CA,173.0,129.8779608142816
3016BA,11.826789808,3.7203006079044525
2548CA,8.855974438,4.890267145867975
2391CA,94113.081675,90832.04060647085
2317CA,7358.0,4982.445208863961
1830AA,28.694152578,16.24166349529521
3053AA,73.0,100.89067902497123
1193BA,2021.0,1881.181742179967
1511CA,27.0,40.85737493574472
1827AA,38.43508577,43.44916258601458
1745BA,25.784710002,19.983650525820416
3556AA,4.0,21.52418766844159
1077CA,14154.0,11685.792567420336
2212AA,36.0,30.451432630878788
1214CA,20.0,43.234722457976716
1326AA,46.722581407999996,43.4695209755463
2115CA,11.0,9.041238900164343
1764AA,34.730598631,18.093437845267797
2115CA,71.0,24.37724230303399
3345AA,43.0,62.1825380968462
3016BA,2.776023486,3.6663805939819327
2418CA,77548.2679873,100158.47970193345
1956CA,4.0,4.422662119768752
2513CA,1.0,3.6663805939819327
1584BA,14.161113972,11.461185219558534
1979AA,82.0,48.08184095319874
2039CA,21.0,15.210675389250719
1902BA,32.827072541,37.79022423993395
1379CA,31.0,103.025424267322
1511CA,45.0,69.74296079423799
1255CA,6.0,3.7203006079044525
1077CA,12826.0,13886.929236064745
1672AA,18.443606018,22.231169050506505
3160BA,43.0,48.85898368095257
1695CA,12.0,15.28325888862311
3079BA,1927.0,1476.8604131065583
1479CA,101.0,71.75060051362277
2994CA,4.0,3.6663805939819327
1009AA,5002.0,3252.4996883577287
1857AA,32.83618498,40.102789470244254
2662CA,56.0,24.477607488488456
2317CA,3334.0,4521.198928512451
1624CA,66.0,41.48280197128805
1161AA,258.0,182.7636516260367
1688CA,9.099893925,26.43755320772475
1321BA,46.515499344,36.03056964535395
2606AA,20.0,12.582138690594475
2763CA,805.0,709.8291216899408
3177CA,472.5,455.7848907644741
3178CA,7.945166616,12.306727901238933
3249CA,104.721850569,107.65757908452602
2501CA,3181.0,3760.9405022006526
1367CA,9.404699498,8.471974884223226
1116CA,8038.0,5922.204656313644
3407CA,19.0,22.415067273275394
2785BA,134.0,92.35708944786873
1992AA,617.0,518.1375585703025
2729AA,245.0,356.3808775901218
2564BA,96.0,68.20206739802197
3579CA,25.0,23.939364978199084
3006CA,49.160893459,43.104487319378684
3407CA,38.0,23.322111195924766
3003AA,2.0,3.6663805939819327
3610AA,20.0,41.65264319752052
2935BA,20.0,42.82743253902776
1584BA,3.532773905,3.7203006079044525
1317CA,2.0,3.7203006079044525
3132BA,1.0,3.6663805939819327
1484BA,1.0,107.00882132515561
2236CA,51.0,18.024687525695374
1499CA,31.0,22.538472531663533
2143AA,17.892526172,43.234722457976716
2293AA,370.0,332.31730456130504
2508BA,6.0,3.7203006079044525
1745BA,1.927834397,3.7203006079044525
3098AA,38.166236558,41.45696938197546
2336BA,360.00160924,1022.8028691514945
1315BA,43.682758184,41.48280197128805
2956AA,63.0,104.06244033777725
2508BA,3.0,3.7203006079044525
2714CA,3657.0,2597.600071621738
2060AA,17.0,16.262077360290014
1745BA,12.098609525,16.6366087876144
2515BA,939.0,670.3700790198969
1255CA,1.0,3.6663805939819327
3365CA,2.0,39.671064383555205
1214CA,366.0,199.6971351725557
2673BA,3800.0,3570.6296310162825
2025AA,98.0,98.58881717088694
2766AA,8.0,196.1734956258033
2727CA,23.0,715.8862516978458
2013AA,1007.0,766.2327481643732
3250CA,100.0,359.42542478197305
2096AA,0.783227592,8.431393542435751
3098AA,44.929735704,18.31391556454411
1582CA,12.000527063,8.921273687220888
1990AA,78.0,178.26718202129598
2396CA,2550.0,6230.014837193279
3075BA,144.257899291,121.11491304576319
3044AA,2.0,9.346663355351666
1234BA,460.0,407.52128341692
1582CA,1.691410197,14.030478676210077
1956AA,2.0,3.6663805939819327
2041CA,26.0,24.971191916732124
1745BA,26.807747151,25.20407319426339
1584BA,1.228873206,3.6663805939819327
2418CA,61972.566443,73619.41877431738
3556AA,8.0,36.75192439400871
1326AA,47.610853063,43.4695209755463
2422BA,3705.635334,2843.151739998571
2331CA,2337.0,2250.5975563458314
3007CA,6.224998781,4.422662119768752
3616CA,8.0,83.32591296764564
2646AA,84.0,43.101007502276644
2365AA,21.250323847,39.984942566027655
3407CA,26.0,24.392030485622243
1695CA,4.0,8.431393542435751
3075BA,69.203737304,59.25813138157462
3404CA,336.0,249.22279280973535
1126CA,12296.0,14617.05199469874
3551CA,3428.0,2646.266459093524
2714CA,164.0,366.9392366912333
3160BA,71.0,46.27464187095587
2025AA,30.0,55.681755675037195
2021CA,17.0,30.313725679396512
2317CA,6475.0,5439.728078678385
3132BA,3.0,3.6663805939819327
1281BA,3.929535986,3.9318668052892196
2291AA,1778.0,2206.063832482367
2923CA,43.0,76.6394288437588
3007CA,24.788613541,16.202234476228174
2317CA,1685.0,2142.244074301141
3461CA,17.0,73.51034933678386
2291AA,3576.0,2183.5060563907864
1842BA,1.234605545,3.6663805939819327
2814BA,1940.0,1607.4376889164885
2200CA,20.0,26.26337883957899
1698CA,43.337156197,44.037342575823025
1945AA,42.0,16.797566927488727
3161BA,3.0,87.70572279523577
1851CA,16.37060833,8.94747997588582
1196AA,20.135100849,19.85771628452383
2473CA,42520.46481,57333.62507344693
1672AA,37.443559053,25.99998078565058
3533CA,79032.0,62888.705919798624
3576BA,47.0,44.616295914046006
3180BA,55.726285848,94.09149610610687
2229AA,3.0,24.376955607836408
3378CA,900.0,522.0207905073667
1479CA,16.0,8.94747997588582
2331CA,224.0,323.81260110107166
3461CA,60.0,63.665430174227694
2229CA,12.0,8.94747997588582
1367CA,16.853984217,8.538762514675632
2515BA,13617.0,10407.662344738135
3378CA,310.0,269.56086654579144
3420AA,4.0,8.830873191958615
2189CA,14.0,14.633268709532226
2458CA,14195.1068198,14962.523618967798
1317BA,63.937175683,47.98758301743551
2498BA,1.0,3.6663805939819327
3132BA,2.0,3.6663805939819327
2876CA,33.0,27.269857809403685
2501CA,14378.0,11955.99583106413
1464AA,16.0,41.113337652480844
2923CA,14.0,92.95256522360197
3193AA,34.0,18.522653848932574
2752AA,257.0,146.01736145437476
3358BA,6.0,4.676885619628754
1214CA,25.0,150.58855888015236
2317CA,10003.66,16298.851000224073
3006CA,36.555375706999996,41.78466159131935
2044CA,16.0,22.822735939886893
2418CA,53093.21675,37107.03698547891
3120BA,14.0,10.310417230164147
2212CA,13.0,10.227346630312589
1385CA,22.0,17.629491090940917
1464AA,6.0,9.306082013564192
3239AA,99.893765575,80.02740368789979
1964BA,85.0,517.703314289161
3084CA,1.0,3.6663805939819327
2767AA,63.0,247.88149353476925
1193BA,96.0,311.2209088865253
1266CA,1.0,3.6663805939819327
2752AA,67.0,165.1143507400315
1315BA,56.876472612,46.76902336981899
1234BA,59.0,292.18212561108226
2422BA,9199.8739542,9392.46969240555
2044CA,4.0,10.186765288525114
1712AA,61.490365092000005,65.57706177422803
2170BA,3.0,3.7203006079044525
1434BA,15.204392545000001,24.521127575175907
1479CA,58.0,23.582489485640465
2212AA,48.0,102.45984103014227
1379CA,17.0,26.55832578347526
2646AA,20.0,65.18160961784307
3084CA,7.0,4.676885619628754
2267CA,4.0,3.7203006079044525
1145BA,229.0,289.144151389445
2953BA,50.0,91.36049615783787
3570CA,39.0,37.59165699437647
3365CA,50.0,18.024687525695374
3264CA,86.116000323,103.0183030916678
1511CA,180.0,140.27895122499984
1741BA,22.862640324,17.987672048011312
1445BA,9.0,12.36947805154186
3084CA,9.0,8.94747997588582
1367CA,3.046038485,3.692499663738573
1308BA,32.770258941,30.313725679396512
2528CA,8224.3355919,5053.5100116221865
1499CA,12.0,15.1945410410306
2814BA,233.0,588.6586493559555
1366BA,1.0,3.6663805939819327
1967BA,6204.5,5082.834897635458
2930CA,46.0,42.095159340801594
2326CA,649.0,1948.4271046280594
3495CA,28.0,39.86947127712367
2539AA,26.381820928,11.289634859370013
3126BA,42.444671446,41.887441715090105
3025CA,2.0,3.7203006079044525
3512AA,400.0,6056.226589106501
1964BA,2825.5,3201.1347797117096
2847BA,271.0,288.0805107999457
1971AA,50.0,92.44759291979769
2498CA,1.0,3.6663805939819327
2117BA,293.152473796,332.2522485452611
3423CA,13.0,15.345793163292294
1650AA,15.0,16.713895145913547
1695CA,6.0,3.75959690779684
3160BA,25.0,43.08584126621353
1497CA,602.9,932.3301232197741
2498BA,2.0,4.422662119768752
1009AA,1470.0,1226.467064273402
3365CA,138.0,1267.440581023842
3407CA,11.0,17.73014297159297
1801AA,88.82874955300001,63.370741055890456
2803BA,512.0,411.9399367143827
1947CA,25.626392656,17.698444009162575
3038BA,7.447190845,8.471974884223226
2229AA,67.0,28.52307939093961
3053AA,93.0,249.6982983034313
2564BA,536.0,432.17371234316516
2265BA,5.0,3.7203006079044525
1479CA,8.0,36.41346265806899
1688CA,50.182935795,39.96234244859785
1374CA,6.035286062,15.952435456446471
1479CA,72.0,31.59396657754094
3556AA,12.0,15.701897443365606
1994AA,50.0,459.20791091405295
3125AA,7.0,15.210675389250719
1953AA,3.0,3.6663805939819327
3551CA,5144.0,4282.625071517811
2337CA,1542.0,1607.8655715844063
3494AA,50.0,109.14902482862503
